district_id,district_name,attendance_rate,chronic_absenteeism_rate,dropout_rate,student_count,econ_disadv_pct,eb_el_pct,special_ed_pct,at_risk_pct,hispanic_pct,african_american_pct,white_pct,math_meets_pct,reading_meets_pct
220917,CASTLEBERRY ISD,92.8,22.8,0.3,3844,92.2,39.8,16.9,72.0,85.1,2.5,9.9,32.0,44.0
220918,EAGLE MT-SAGINAW ISD,93.4,20.0,0.4,23898,49.9,16.8,17.4,48.7,39.6,20.3,28.5,39.0,53.0
220919,CARROLL ISD,95.9,5.7,0.0,8094,1.1,4.1,10.9,15.5,11.3,1.8,55.2,87.0,91.0
220920,WHITE SETTLEMENT ISD,92.6,25.0,1.8,6808,61.1,16.8,15.0,57.0,47.5,12.0,32.6,33.0,50.0
221801,TEXAS COLLEGE PREPARATORY ACADEMIES,95.2,11.4,1.4,16601,37.3,13.4,10.8,30.1,31.4,15.3,36.9,44.0,66.0
221901,ABILENE ISD,92.7,24.9,1.3,14373,69.4,8.9,20.0,61.5,47.1,14.6,31.7,34.0,46.0
221904,MERKEL ISD,93.6,22.7,0.6,1090,46.1,2.4,26.8,47.2,25.6,1.0,69.6,37.0,48.0
221905,TRENT ISD,93.2,26.7,0.0,144,70.8,2.1,24.3,44.4,21.5,4.2,66.7,23.0,34.0
221911,JIM NED CISD,95.5,7.9,0.0,1635,18.7,0.9,15.8,23.1,15.2,1.1,79.9,66.0,77.0
221912,WYLIE ISD,95.3,10.3,0.9,5595,21.9,2.6,15.0,33.7,24.5,5.2,61.0,61.0,72.0
222901,TERRELL COUNTY ISD,94.9,11.8,0.0,114,51.8,2.6,21.1,42.1,54.4,0.9,41.2,50.0,62.0
223901,BROWNFIELD ISD,94.0,18.9,0.6,1607,87.7,11.9,20.0,56.6,77.5,2.4,18.7,28.0,33.0
223902,MEADOW ISD,95.0,14.6,0.0,230,63.9,5.2,20.9,36.5,71.7,0.0,26.5,27.0,47.0
223904,WELLMAN-UNION CISD,96.1,7.1,0.0,248,49.2,14.1,11.3,41.1,37.5,0.8,60.5,43.0,58.0
224901,THROCKMORTON COLLEGIATE ISD,94.0,19.0,0.0,137,57.7,0.0,21.2,19.7,10.9,1.5,81.8,47.0,58.0
224902,WOODSON ISD,95.1,13.5,0.0,177,56.5,0.0,18.1,22.6,18.1,0.6,78.5,40.0,47.0
225902,MOUNT PLEASANT ISD,94.2,15.0,0.0,5145,79.1,48.0,18.8,71.7,70.6,11.4,15.6,46.0,56.0
225906,CHAPEL HILL ISD,95.3,8.0,0.0,927,45.3,16.7,16.0,32.5,42.0,2.0,52.6,44.0,65.0
225907,HARTS BLUFF ISD,95.4,10.5,0.4,891,63.9,33.4,16.3,51.7,56.3,1.0,40.3,41.0,55.0
226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,93.8,19.6,0.1,4202,51.5,4.9,14.1,48.0,51.6,21.3,21.7,25.0,41.0
226901,CHRISTOVAL ISD,94.5,12.8,0.0,616,14.3,0.6,15.7,25.0,23.5,0.0,73.9,55.0,66.0
226903,SAN ANGELO ISD,93.3,19.7,1.3,12982,57.9,7.0,14.3,56.6,62.5,3.1,29.6,33.0,44.0
226905,WATER VALLEY ISD,93.8,17.6,0.0,308,41.6,2.9,26.6,47.1,27.3,2.3,65.3,43.0,52.0
226906,WALL ISD,96.5,3.2,0.0,1311,15.9,0.9,13.2,25.5,21.4,0.2,75.8,73.0,82.0
226907,GRAPE CREEK ISD,93.7,19.7,0.0,1196,65.6,8.2,23.7,47.3,49.4,0.8,46.6,36.0,45.0
226908,VERIBEST ISD,95.2,12.0,0.0,263,47.5,6.8,14.4,23.6,41.4,2.3,55.1,40.0,58.0
227506,UNIVERSITY OF TEXAS AT AUSTIN H S,100.0,0.0,7.7,1056,28.8,1.6,8.3,46.1,31.9,6.3,49.1,40.0,75.0
227803,WAYSIDE SCHOOLS,93.8,17.7,4.5,1787,80.6,50.0,17.1,77.1,85.3,4.5,7.1,38.0,29.0
227804,NYOS CHARTER SCHOOL,95.2,9.9,0.6,1667,30.0,23.3,12.5,42.2,31.4,14.6,34.2,45.0,69.0
227805,TEXAS EMPOWERMENT ACADEMY,92.2,29.1,1.2,716,99.2,0.0,10.2,30.9,9.5,86.5,0.4,25.0,42.0
227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,92.5,37.4,10.1,585,50.1,3.4,46.7,96.4,36.2,17.3,41.5,44.0,43.0
227814,CHAPARRAL STAR ACADEMY,95.2,11.6,0.0,364,8.0,10.2,6.0,24.7,19.8,5.8,37.4,75.0,86.0
227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,94.0,17.7,0.1,4647,59.6,52.2,8.7,69.1,48.6,9.5,15.5,53.0,58.0
227817,CEDARS INTERNATIONAL ACADEMY,94.2,18.5,0.0,524,83.8,59.0,17.2,70.8,82.3,6.1,8.0,35.0,43.0
227819,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,94.4,17.1,,304,60.5,11.2,23.4,32.2,65.5,12.2,16.8,36.0,47.0
227820,KIPP TEXAS PUBLIC SCHOOLS,94.3,17.4,1.4,32754,90.2,46.0,10.8,74.5,68.2,25.5,2.1,32.0,45.0
227821,AUSTIN DISCOVERY SCHOOL,93.9,16.3,,202,8.4,0.0,19.8,33.2,28.2,1.5,62.9,24.0,49.0
227824,VALERE PUBLIC SCHOOLS,93.2,24.1,0.6,871,88.5,40.1,12.6,54.2,94.9,2.2,2.0,29.0,45.0
227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,93.4,22.4,1.0,2713,87.6,63.5,9.5,73.0,80.2,13.5,2.2,25.0,37.0
227826,MONTESSORI FOR ALL,95.1,11.0,,470,41.5,27.0,13.2,49.1,44.9,8.5,31.9,41.0,62.0
227827,THE EXCEL CENTER (FOR ADULTS),64.5,80.4,44.5,1196,95.7,9.7,0.6,99.9,58.6,21.8,13.5,,
227829,VALOR EDUCATION,94.8,14.0,0.7,4127,19.9,8.1,11.0,26.9,35.3,3.4,50.0,50.0,68.0
227901,AUSTIN ISD,91.3,26.4,1.8,72175,51.1,31.4,18.4,48.5,54.4,6.0,30.4,43.0,55.0
227904,PFLUGERVILLE ISD,92.9,19.8,1.8,25451,50.4,31.1,15.7,59.5,50.1,14.8,20.7,42.0,55.0
227907,MANOR ISD,90.5,32.4,2.0,9943,71.0,47.3,10.9,82.4,64.6,21.0,6.5,21.0,30.0
227909,EANES ISD,95.1,9.8,0.0,7590,2.6,3.0,13.5,13.8,15.4,0.9,62.0,79.0,88.0
227910,DEL VALLE ISD,89.2,36.7,1.9,11681,89.1,50.4,18.2,70.6,82.6,8.8,5.0,26.0,31.0
227912,LAGO VISTA ISD,93.8,15.7,0.7,1873,27.1,8.9,16.7,21.5,31.1,0.9,60.0,42.0,58.0
227913,LAKE TRAVIS ISD,94.4,12.4,0.8,10970,10.7,8.7,14.7,27.8,20.3,1.5,63.4,67.0,77.0
228901,GROVETON ISD,95.1,11.6,0.8,752,62.0,1.5,19.4,12.8,14.6,4.3,77.8,37.0,57.0
228903,TRINITY ISD,92.8,23.8,1.3,1179,92.3,13.8,14.1,38.6,30.0,13.3,48.4,17.0,35.0
228904,CENTERVILLE ISD,94.5,17.8,0.0,145,39.3,0.0,20.0,22.8,1.4,0.0,98.6,49.0,49.0
228905,APPLE SPRINGS ISD,95.8,10.3,0.0,179,59.8,0.0,17.3,0.6,5.6,5.6,87.2,28.0,51.0
229901,COLMESNEIL ISD,93.2,19.1,0.8,414,60.4,0.0,17.9,7.7,6.8,1.7,87.7,29.0,48.0
229903,WOODVILLE ISD,93.7,20.3,1.3,1191,65.5,5.5,22.2,47.2,14.7,20.5,54.0,29.0,42.0
229904,WARREN ISD,94.9,12.6,0.3,1175,62.5,0.9,16.9,53.6,8.4,0.8,85.7,33.0,44.0
229905,SPURGER ISD,94.0,17.7,2.8,394,59.1,1.5,17.3,37.1,7.6,0.8,87.1,39.0,53.0
229906,CHESTER ISD,94.9,13.7,0.0,193,44.0,0.5,12.4,30.6,4.1,1.0,90.7,44.0,54.0
230901,BIG SANDY ISD,93.6,18.3,1.0,648,59.4,5.1,16.8,51.2,14.7,11.0,67.1,35.0,51.0
230902,GILMER ISD,94.1,17.3,2.0,2943,68.0,8.9,12.6,40.0,22.7,9.6,55.8,54.0,60.0
230903,ORE CITY ISD,94.8,13.8,0.4,788,64.7,12.4,17.5,51.3,27.3,3.9,62.7,30.0,54.0
230904,UNION HILL ISD,94.4,11.2,0.0,282,65.2,6.7,11.0,49.3,20.6,6.4,67.7,19.0,36.0
230905,HARMONY ISD,95.2,10.7,0.3,895,51.2,7.7,11.1,42.0,24.2,0.3,73.1,51.0,68.0
230906,NEW DIANA ISD,95.4,8.3,0.0,1130,38.8,1.3,9.9,32.9,9.6,7.3,76.5,52.0,75.0
230908,UNION GROVE ISD,95.1,11.6,0.4,719,42.6,2.6,14.9,41.9,11.3,0.7,84.3,56.0,65.0
231901,MCCAMEY ISD,91.5,30.1,2.7,480,49.4,10.8,15.0,51.7,77.9,1.7,17.3,26.0,33.0
231902,RANKIN ISD,95.5,6.9,0.0,301,36.2,8.3,13.3,37.2,42.9,1.0,52.5,58.0,68.0
232901,KNIPPA ISD,94.9,12.0,0.0,404,46.0,3.7,10.9,15.8,61.9,0.5,35.1,63.0,76.0
232902,SABINAL ISD,93.2,22.6,1.4,453,77.3,5.5,24.5,49.7,85.7,0.0,12.8,35.0,45.0
232903,UVALDE CISD,86.5,46.9,3.1,4010,84.4,10.3,15.3,69.8,90.5,0.2,8.4,18.0,33.0
232904,UTOPIA ISD,94.0,21.4,0.0,195,49.7,6.7,15.4,29.7,21.5,0.0,76.9,57.0,61.0
233901,SAN FELIPE-DEL RIO CISD,90.9,30.8,0.9,9744,72.3,23.7,20.4,57.1,93.1,0.5,5.3,36.0,48.0
233903,COMSTOCK ISD,95.2,8.6,0.0,176,50.6,4.0,8.0,31.8,67.0,0.0,32.4,43.0,71.0
234801,RANCH ACADEMY,92.1,31.7,4.1,64,82.8,1.6,25.0,100.0,32.8,4.7,59.4,0.0,17.0
234902,CANTON ISD,95.3,9.1,0.0,2304,41.5,4.4,12.3,27.9,17.8,2.4,74.4,61.0,65.0
234903,EDGEWOOD ISD,94.6,12.4,0.3,1021,49.0,4.2,19.2,31.2,16.7,2.7,77.3,41.0,58.0
234904,GRAND SALINE ISD,93.3,20.4,0.3,1211,50.5,13.0,14.1,50.7,27.2,1.3,68.5,42.0,50.0
234905,MARTINS MILL ISD,95.6,8.3,0.0,493,44.0,12.2,13.0,31.6,22.7,2.0,72.8,43.0,60.0
234906,VAN ISD,94.3,16.9,0.0,2347,59.3,8.6,12.7,42.8,26.2,2.9,65.7,45.0,53.0
234907,WILLS POINT ISD,94.2,17.6,0.0,2891,71.7,19.3,18.0,51.4,38.5,3.7,53.3,27.0,42.0
234909,FRUITVALE ISD,95.0,12.4,0.0,382,59.4,4.7,23.8,51.8,15.2,1.0,80.4,39.0,51.0
235901,BLOOMINGTON ISD,90.4,38.8,1.1,789,81.9,19.1,20.3,73.8,85.4,2.4,11.0,25.0,28.0
235902,VICTORIA ISD,92.0,26.7,0.1,12848,70.2,9.8,17.6,56.7,68.9,5.4,22.5,31.0,42.0
235904,NURSERY ISD,95.5,10.1,,152,38.2,5.9,8.6,14.5,39.5,0.7,57.9,82.0,82.0
236801,RAVEN SCHOOL,100.0,0.0,17.0,42,100.0,4.8,26.2,100.0,33.3,38.1,23.8,0.0,7.0
236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,94.9,12.5,,437,24.5,9.6,12.1,26.8,30.0,20.6,38.7,60.0,72.0
236901,NEW WAVERLY ISD,95.2,10.6,0.3,1073,50.5,4.6,14.2,32.5,18.0,9.3,64.9,50.0,66.0
236902,HUNTSVILLE ISD,95.6,14.6,2.5,10930,65.6,14.0,17.9,58.8,40.8,22.2,30.6,26.0,44.0
237902,HEMPSTEAD ISD,93.0,23.9,2.3,1581,82.2,37.1,11.6,50.8,65.7,23.7,8.2,26.0,32.0
237904,WALLER ISD,93.3,18.5,0.2,9877,61.5,31.6,14.9,64.6,57.0,13.2,25.0,37.0,50.0
237905,ROYAL ISD,92.2,25.4,1.1,2874,71.9,47.8,14.2,77.7,72.1,16.5,7.9,26.0,36.0
238902,MONAHANS-WICKETT-PYOTE ISD,93.7,21.1,0.6,2164,58.6,15.7,21.5,47.9,68.1,3.5,26.6,42.0,48.0
238904,GRANDFALLS-ROYALTY ISD,91.0,33.6,0.0,156,62.8,3.8,25.6,37.2,67.3,1.9,28.2,7.0,15.0
239901,BRENHAM ISD,93.6,17.9,0.3,4838,59.5,14.0,17.5,48.4,39.8,20.2,34.9,43.0,46.0
239903,BURTON ISD,96.1,5.9,0.0,622,41.6,4.8,11.3,28.5,16.6,6.6,73.3,56.0,72.0
240801,TRIUMPH PUBLIC HIGH SCHOOLS CENTRAL TEXAS,87.4,49.6,2.1,322,85.4,51.9,16.5,100.0,97.2,0.9,1.6,12.0,19.0
240901,LAREDO ISD,93.6,20.5,0.6,20252,97.2,53.8,12.4,68.9,99.6,0.0,0.4,49.0,53.0
240903,UNITED ISD,93.9,17.3,0.5,40665,75.1,41.0,17.3,62.0,98.7,0.1,0.7,53.0,62.0
240904,WEBB CISD,91.5,32.8,3.6,240,90.8,10.0,16.7,49.2,96.7,0.4,2.9,25.0,36.0
241901,BOLING ISD,95.1,11.8,0.3,1151,51.9,11.1,9.2,36.2,52.1,8.6,37.1,38.0,56.0
241902,EAST BERNARD ISD,96.0,8.4,0.0,991,38.5,7.7,10.1,34.1,36.8,6.2,55.7,53.0,65.0
241903,EL CAMPO ISD,94.3,17.1,0.0,3251,72.9,14.3,15.9,45.3,69.3,7.7,21.6,37.0,51.0
241904,WHARTON ISD,92.9,22.1,1.9,1764,78.9,16.0,14.3,56.3,62.6,25.1,9.2,22.0,32.0
241906,LOUISE ISD,95.0,10.9,0.0,533,66.6,14.1,12.8,31.3,56.8,3.6,36.8,52.0,59.0
242902,SHAMROCK ISD,95.4,10.7,1.0,343,68.5,2.9,30.6,17.8,35.9,2.6,56.3,35.0,44.0
242903,WHEELER ISD,95.8,9.8,0.8,371,61.2,19.1,14.6,39.6,52.3,0.0,45.3,52.0,60.0
242905,KELTON ISD,94.8,16.4,0.0,129,54.3,3.9,15.5,20.9,15.5,6.2,67.4,49.0,44.0
242906,FORT ELLIOTT CISD,96.6,7.5,0.0,141,39.7,2.1,15.6,31.9,14.2,0.0,82.3,48.0,56.0
243901,BURKBURNETT ISD,95.0,13.4,0.5,3210,50.4,2.2,19.6,39.3,19.4,6.9,63.6,44.0,54.0
243902,ELECTRA ISD,94.9,13.1,0.7,442,66.7,1.4,25.8,55.4,16.7,8.8,67.2,35.0,40.0
243903,IOWA PARK CISD,95.6,8.8,0.2,1900,39.2,0.2,19.3,30.3,12.4,0.2,83.4,65.0,68.0
243905,WICHITA FALLS ISD,93.2,22.3,1.0,12636,67.1,12.5,20.5,57.0,40.6,14.1,35.4,37.0,44.0
243906,CITY VIEW ISD,95.5,10.6,0.0,1152,71.4,3.6,20.6,48.5,35.6,13.3,39.9,45.0,52.0
244901,HARROLD ISD,96.5,3.8,0.0,154,48.1,1.9,15.6,41.6,27.3,4.5,59.1,41.0,57.0
244903,VERNON ISD,94.6,14.7,0.2,1720,74.7,14.8,21.7,65.1,50.0,7.8,27.2,33.0,37.0
244905,NORTHSIDE ISD,97.0,0.5,0.0,227,36.6,0.0,14.1,24.2,26.0,0.4,65.2,52.0,66.0
245901,LASARA ISD,89.6,36.7,0.0,342,77.8,17.8,11.4,51.8,98.5,0.0,1.5,16.0,36.0
245902,LYFORD CISD,90.1,34.2,0.4,1396,70.1,9.2,13.4,56.3,94.5,0.0,5.1,17.0,41.0
245903,RAYMONDVILLE ISD,90.5,34.8,0.2,1962,86.7,6.6,18.5,54.7,98.2,0.2,1.5,57.0,64.0
245904,SAN PERLITA ISD,94.1,17.3,0.0,187,84.5,11.2,16.0,34.2,92.0,1.1,7.0,27.0,43.0
246801,MERIDIAN WORLD SCHOOL LLC,96.6,2.6,0.2,1745,7.9,15.5,8.5,24.8,17.1,8.7,24.1,72.0,85.0
246802,GOODWATER MONTESSORI SCHOOL,92.4,27.0,,323,36.2,8.0,16.4,10.8,42.4,6.2,35.9,30.0,41.0
246902,FLORENCE ISD,93.7,17.5,0.2,1141,56.4,35.7,14.3,62.5,55.5,0.3,41.2,36.0,49.0
246904,GEORGETOWN ISD,94.3,15.4,0.4,13853,38.5,19.1,18.8,43.7,45.1,6.7,38.6,37.0,51.0
246905,GRANGER ISD,94.6,15.6,0.0,579,51.5,17.1,16.2,58.7,45.6,1.4,50.1,28.0,44.0
246906,HUTTO ISD,94.3,14.4,1.0,10667,41.2,18.1,16.9,53.5,47.4,13.9,27.4,41.0,54.0
246907,JARRELL ISD,93.7,17.2,0.0,4136,63.2,27.4,18.8,57.2,59.6,9.0,23.7,26.0,40.0
246908,LIBERTY HILL ISD,94.5,14.0,0.1,9812,17.9,10.1,16.9,37.4,25.2,3.3,52.4,55.0,67.0
246909,ROUND ROCK ISD,94.0,16.9,0.4,46846,27.1,19.5,14.5,39.0,32.5,7.9,31.3,62.0,68.0
246911,TAYLOR ISD,93.0,22.9,0.9,2912,68.9,21.1,18.0,61.9,64.7,8.2,23.4,26.0,42.0
246912,THRALL ISD,95.1,10.2,0.0,871,37.2,7.3,14.5,32.7,34.2,1.4,61.5,67.0,73.0
246913,LEANDER ISD,93.8,16.6,0.3,42507,16.6,14.2,15.9,38.2,26.1,4.6,43.7,58.0,71.0
246914,COUPLAND ISD,96.0,9.3,,322,68.9,40.1,20.5,49.4,63.7,0.9,28.9,46.0,52.0
247901,FLORESVILLE ISD,92.9,22.2,2.1,4056,55.5,9.0,14.6,43.1,68.2,1.4,27.9,38.0,51.0
247903,LA VERNIA ISD,95.6,8.8,0.2,3550,28.3,4.3,16.4,25.7,36.7,0.8,59.6,55.0,64.0
247904,POTH ISD,96.4,5.8,0.0,960,32.2,5.1,13.8,23.6,40.4,0.3,58.5,66.0,69.0
247906,STOCKDALE ISD,95.3,11.1,0.0,857,40.5,4.9,19.0,46.4,43.8,0.5,52.3,47.0,61.0
248901,KERMIT ISD,92.0,31.6,0.3,1336,70.7,32.5,12.8,75.6,84.8,0.9,12.6,32.0,34.0
248902,WINK-LOVING ISD,95.5,11.1,0.0,435,28.7,5.3,16.3,31.0,52.6,0.9,43.9,49.0,55.0
249901,ALVORD ISD,95.0,11.0,0.0,841,38.4,6.5,18.8,45.4,20.5,0.7,77.4,56.0,60.0
249902,BOYD ISD,94.6,12.4,0.5,1382,47.0,7.6,13.9,38.1,23.4,2.0,69.7,38.0,56.0
249903,BRIDGEPORT ISD,94.3,15.0,1.1,2128,63.4,28.3,17.2,49.8,53.4,0.7,41.6,28.0,39.0
249904,CHICO ISD,94.9,12.9,1.2,572,55.1,14.3,16.4,42.0,32.2,1.0,62.2,35.0,55.0
249905,DECATUR ISD,95.0,11.2,1.3,3774,45.5,15.1,17.3,43.1,37.9,0.9,57.2,39.0,56.0
249906,PARADISE ISD,96.2,6.3,0.5,1328,29.5,3.2,14.9,31.3,15.7,0.5,79.1,43.0,55.0
249908,SLIDELL ISD,95.8,6.3,0.0,495,41.0,17.2,17.8,48.1,32.7,0.4,61.6,21.0,42.0
250902,HAWKINS ISD,93.9,17.9,0.0,811,59.2,2.0,17.0,49.6,7.4,7.5,77.4,37.0,55.0
250903,MINEOLA ISD,95.5,10.5,0.0,1752,66.7,13.5,15.9,47.9,33.4,3.7,55.2,45.0,61.0
250904,QUITMAN ISD,94.7,15.2,0.3,1207,52.4,5.9,19.1,30.6,16.7,2.5,75.5,50.0,62.0
250905,YANTIS ISD,93.6,14.0,0.0,305,64.9,15.1,14.1,40.7,32.5,0.0,63.3,36.0,49.0
250906,ALBA-GOLDEN ISD,94.6,14.7,0.0,816,59.8,2.7,20.3,46.6,12.1,0.4,84.8,39.0,58.0
250907,WINNSBORO ISD,95.9,10.0,0.2,1452,62.5,10.0,16.5,49.4,21.6,2.1,70.9,37.0,52.0
251901,DENVER CITY ISD,94.3,15.5,0.0,1467,59.9,25.6,12.3,57.1,84.9,0.9,12.3,36.0,48.0
251902,PLAINS ISD,93.9,16.5,0.0,423,61.9,16.8,14.2,37.8,68.8,0.0,30.5,42.0,32.0
252901,GRAHAM ISD,94.2,16.8,0.3,2146,48.8,13.6,19.6,42.7,30.4,0.7,65.9,47.0,53.0
252902,NEWCASTLE ISD,94.9,14.0,0.0,225,62.2,1.8,18.7,28.4,14.2,0.4,82.2,61.0,70.0
252903,OLNEY ISD,94.6,16.1,0.9,689,55.6,14.2,21.0,49.1,37.2,2.0,56.5,55.0,63.0
253901,ZAPATA COUNTY ISD,91.8,26.6,0.8,3282,88.9,29.9,17.2,59.8,99.6,0.1,0.2,44.0,44.0
254901,CRYSTAL CITY ISD,90.3,33.8,1.7,1635,81.3,2.5,18.2,65.9,98.5,0.4,1.1,29.0,35.0
254902,LA PRYOR ISD,91.4,29.3,0.0,435,85.1,3.2,17.9,50.8,96.1,0.2,3.7,34.0,46.0
